p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
0.06017148389927771,2.0914446144846437,0.02,0.008,1,ZFYVE26
0.060205384279675866,1.7148974718614296,0.047,0.029,1,SMA4
0.06028591765285549,0.5079268418725534,0.332,0.314,1,EWSR1
0.06029449488293993,0.1559192292690743,0.108,0.144,1,PUF60
0.06050400909800075,-1.414355539027234,0.006,0.014,1,FAM69B
0.060629189429182044,0.8430697153488709,0.131,0.104,1,ILK
0.060677808390131115,-1.3117270255597209,0.006,0.014,1,RNLS
0.06076486305349171,-1.5779697365278569,0.006,0.014,1,ITPR3
0.06088859620358727,-0.23020821768395772,0.056,0.08,1,PIP5K1A
0.06093928285445678,-1.4425010394762081,0.006,0.014,1,EXPH5
0.06102892610118449,0.697785387964974,0.053,0.034,1,RYK
0.06111411720753419,-1.6571546172261389,0.006,0.014,1,ERN2
0.061173245215202364,0.7105545550116106,0.114,0.087,1,CKAP2L
0.06121236678202298,1.0309669578347824,0.031,0.016,1,GOLPH3L
0.0612381767700478,-0.7161022765668075,0.025,0.042,1,CSTF2
0.06128936681676609,-1.414456107181695,0.006,0.014,1,TEN1-CDK3
0.061334353457142644,0.5986538381886897,0.098,0.072,1,SENP2
0.06135724286303757,0.8261270197244781,0.055,0.035,1,TTLL3
0.061366315620186566,1.5989508820793765,0.02,0.008,1,ZNF322
0.06141409925390363,-2.520688389706436,0.003,0.01,1,MYCBP2-AS1
0.06141409925390363,-2.103284747726148,0.003,0.01,1,STAT4
0.06150838329792137,0.9836700728182,0.043,0.026,1,H2AFY2
0.06153520130166092,0.13838990454247613,0.047,0.071,1,EDEM2
0.06155417258728163,-0.275061204750203,0.043,0.064,1,ZNF506
0.06160552832796853,-1.222497275154724,0.017,0.03,1,REPS2
0.06164094014854479,-1.7688826921048664,0.003,0.01,1,CC2D2A
0.06164094014854479,-1.9790622937455744,0.003,0.01,1,LOC643387
0.061641114621548476,-1.1228796828662437,0.006,0.014,1,CLIP2
0.061641114621548476,-0.9783900648999859,0.006,0.014,1,SPACA6
0.06170167837852185,1.3952050319747276,0.02,0.008,1,LRRC17
0.061729312208839635,-1.4650074606674206,0.006,0.014,1,NBPF25P
0.0617546204352459,-2.04582130225422,0.003,0.01,1,SLC12A9-AS1
0.06182953988065133,0.5222528627221086,0.099,0.072,1,GLT8D1
0.06186847419977575,-2.5639310295063167,0.003,0.01,1,EVC2
0.06186847419977575,-2.9649639594446766,0.003,0.01,1,KIF21A
0.061982501630886325,-1.8343460613781835,0.003,0.01,1,CREB5
0.061982501630886325,-2.193074645074099,0.003,0.01,1,LYRM4-AS1
0.062096702917386046,-1.8349065982264685,0.003,0.01,1,PKD1P1
0.062096702917386046,-1.9228802865880663,0.003,0.01,1,SNORA40
0.062171868370219444,-0.8832566426843496,0.006,0.014,1,NDUFAF4P1
0.062211078248139234,-1.5387416205257844,0.003,0.01,1,TPTE2P1
0.062211078248139234,-1.2880590514714259,0.003,0.01,1,ZNF707
0.06222392634798461,-0.6237562821098814,0.037,0.056,1,BATF
0.06226069386504323,-0.6345362840390099,0.006,0.014,1,C12orf66
0.06229396608986202,-0.21943762254183463,0.056,0.08,1,PCCB
0.06232562781206608,-0.8696618619113465,0.003,0.01,1,LINC01725
0.06232562781206608,-1.373372082623768,0.003,0.01,1,SNORD38A
0.06232562781206608,-1.4181619430244492,0.003,0.01,1,ZNF443
0.06237695214833501,1.0795804044728463,0.02,0.008,1,ZBTB25
0.06239321911621207,-0.3922451988999818,0.029,0.046,1,TNFRSF14
0.06242256401121959,1.3418335370755838,0.031,0.016,1,ANKLE1
0.06243865982338936,-0.27058708891151273,0.006,0.014,1,CSNK1A1P1
0.06244035179814201,-1.7916375085974163,0.003,0.01,1,LOC643733
0.06244035179814201,-0.7611207401476836,0.003,0.01,1,PPT2
0.06244035179814201,-1.1440835217535277,0.003,0.01,1,TANC1
0.06250639517522827,-0.2673735842413598,0.07,0.096,1,SLFN11
0.06255525039539778,-1.2438355589377181,0.003,0.01,1,ANOS1
0.06255525039539778,-1.142663530459477,0.003,0.01,1,LRRC56
0.06255662123330086,-0.7686049537595121,0.057,0.08,1,ZNF585A
0.06258274364865753,-1.5013756894289578,0.005,0.013,1,ZNF334
0.06264826720826724,-0.37325517845737766,0.074,0.103,1,ARMC10
0.0626703237929188,-0.9151753306154822,0.003,0.01,1,CD320
0.0626703237929188,-0.9410406127378002,0.003,0.01,1,SYCE1L
0.06267862625520863,-1.851483541529051,0.005,0.013,1,IL7
0.06269531609019739,1.1406462195454576,0.041,0.024,1,APOLD1
0.06275845298631774,0.14753954514841405,0.071,0.099,1,PMS2
0.06278557217984519,-1.1670754484085055,0.003,0.01,1,CCDC127
0.06278557217984519,-1.2164135449629274,0.003,0.01,1,LOC284412
0.06278557217984519,-0.5316433206159701,0.003,0.01,1,LRRC75A
0.06278557217984519,-1.3225998851089589,0.003,0.01,1,PIF1
0.06278557217984519,-0.9360767241603325,0.003,0.01,1,TPGS1
0.06284572295183401,-0.2031818421872127,0.029,0.046,1,DUS4L
0.06286270765829595,0.65187736923157,0.085,0.061,1,SMIM10
0.06304298703939581,-0.2096106613925781,0.541,0.62,1,HSPA8
0.06308771134131201,-0.2457385485022301,0.039,0.059,1,CELF2-AS1
0.06309241735526686,0.5313019200803264,0.131,0.104,1,NUP88
0.06313236916926873,-0.8987852366499292,0.003,0.01,1,FAM102A
0.06313236916926873,-0.49148795760838304,0.003,0.01,1,LOC100505715
0.06313236916926873,-0.18144159775705582,0.003,0.01,1,LOC105369431
0.06315986311044555,-1.3018096657204445,0.005,0.013,1,PLCG1-AS1
0.0632464710505887,-0.9735845807019063,0.02,0.035,1,SLC24A1
0.06325647601193304,-1.084614926401482,0.005,0.013,1,TMEM116
0.06325718047846626,1.3483322033308114,0.048,0.03,1,RASAL3
0.0633532110123351,-1.308082343624326,0.005,0.013,1,PRKXP1
0.0633532110123351,-1.180959852160007,0.005,0.013,1,YY2
0.06337658440602638,-0.9992952556142045,0.017,0.03,1,METTL22
0.0633894290672068,-0.3586978054704555,0.012,0.024,1,RABEP2
0.06342348039861259,1.8495497334540154,0.034,0.019,1,TMCC1-AS1
0.06345006822117472,-1.9339158661205307,0.005,0.013,1,FAM200A
0.06345006822117472,-1.227806052129174,0.005,0.013,1,GPR82
0.06345006822117472,-1.1433967385812656,0.005,0.013,1,LOC101928402
0.06345006822117472,-1.4915312444783657,0.005,0.013,1,NAIF1
0.0634561066395993,-0.3617845415468497,0.08,0.107,1,CLCC1
0.06354704774800009,-1.0780467222416377,0.005,0.013,1,ACTG2
0.06354704774800009,-0.7234054487182551,0.005,0.013,1,FAM86C1
0.0635602937040026,0.5671578741626742,0.179,0.151,1,CAPN7
0.06361939455954733,0.1835147578418832,0.076,0.106,1,ADNP2
0.06363534513150984,-1.5346345041664637,0.004,0.011,1,TMEM67
0.0636901567596573,0.1769870733625294,0.03,0.048,1,SCMH1
0.06369765719026999,-0.2579848083752174,0.092,0.123,1,GRPEL1
0.06370292306378932,1.4399321526144568,0.06,0.04,1,SIGIRR
0.0637755024386225,-0.14856683501950702,0.236,0.287,1,TMEM230
0.06384674086752677,-1.3659727041713117,0.004,0.011,1,CHST14
0.06384674086752677,-1.468469520431194,0.004,0.011,1,MGC12916
0.06384674086752677,-1.5063264216462127,0.004,0.011,1,MPL
0.06391255725574471,-0.15478445736341184,0.088,0.119,1,NBPF14
0.06393619122700173,-0.8499627338771756,0.005,0.013,1,ACVR1
0.06394438576957534,-0.36968949777417137,0.021,0.037,1,DMAC2
0.0639526560381083,-1.3684555673215808,0.004,0.011,1,OTOA
0.0639526560381083,-1.235993080203463,0.004,0.011,1,TMEM182
0.06403378398785561,-0.9485512372542333,0.005,0.013,1,SNORD55
0.06415972226093308,-0.5764288041092174,0.057,0.08,1,MRPL39
0.06427127244815743,-1.1874431102373801,0.004,0.011,1,FBXO36
0.06427127244815743,-0.8204096019458129,0.004,0.011,1,SLAIN1
0.06437548542167876,0.6114599435727088,0.062,0.042,1,CDK17
0.06437776868669969,-0.6604685234405165,0.004,0.011,1,RNF138P1
0.06439161311372835,-0.13674060201144944,0.14,0.178,1,NNT
0.06447831101397455,0.42451279652677304,0.266,0.24,1,RAC2
0.06448441054413485,-1.1120978106741344,0.004,0.011,1,CCDC30
0.06448441054413485,-0.9962226788037025,0.004,0.011,1,MLF1
0.06448478463335847,-0.12844899552474454,0.04,0.061,1,CMTM3
0.06449570309257131,0.11369994408605888,0.075,0.104,1,RNGTT
0.06452882660810873,-0.1267790714360877,0.13,0.167,1,CYP51A1
0.06459119816129125,-0.8579363487183151,0.004,0.011,1,ZNF620
0.06465912266678811,-0.5534271748841526,0.012,0.024,1,FAM129B
0.06469813167903035,-0.7016146239943177,0.004,0.011,1,CELF5
0.06469813167903035,-0.695859881335803,0.004,0.011,1,HCP5
0.06472652585956934,-0.6391589914185252,0.012,0.024,1,EXO5
0.06472652585956934,-0.7700749382856236,0.012,0.024,1,LOC729652
0.06480210809338932,1.704197698771384,0.026,0.013,1,DLG4
0.0648118635835733,-0.3497047773631259,0.025,0.042,1,EID2
0.06482088578510473,-0.11652447447598879,0.083,0.112,1,GOSR1
0.06484732854239576,-0.3470780441205519,0.069,0.095,1,C1orf131
0.06489423692087955,-0.70145047880309,0.017,0.03,1,WDR35
0.06500344106658083,0.6918635631401262,0.081,0.058,1,INPPL1
0.06501000763349779,-0.13322866130255218,0.398,0.466,1,FNBP1
0.06523371459166263,-1.00374391324863,0.02,0.035,1,PUS1
0.06528827804499433,0.8163264042508125,0.068,0.046,1,ZNF25
0.06533478202458111,-0.20350093669445535,0.039,0.059,1,RINT1
0.06539328799565151,0.509042738256102,0.092,0.067,1,STX2
0.06545033240493751,-0.11594916816214917,0.033,0.051,1,DYRK2
0.06592054768915231,-0.15263824785559432,0.043,0.064,1,RALGAPB
0.06601680634270155,-0.1525012224288036,0.107,0.139,1,RFC4
0.06640698797995405,0.4732994288201024,0.29,0.263,1,ESYT2
0.06648858779352122,-0.9220650645107207,0.024,0.04,1,RNASEH1-AS1
0.06656497257694965,-0.1661375991527252,0.046,0.067,1,XPO6
0.0666398808427966,2.8430669148062035,0.017,0.006,1,GRIP2
0.066736024123844,-0.3174178195752233,0.104,0.136,1,MAT2B
0.0668240819021127,-0.3556580980549877,0.021,0.037,1,EPDR1
0.06690432149068727,-0.1559351282779815,0.065,0.091,1,TYK2
0.0670960380797247,0.1884700422077925,0.021,0.037,1,PAQR4
0.06713592189292827,-0.4150212624421057,0.028,0.045,1,TMEM120A
0.06714383030214506,0.7134223743144104,0.107,0.082,1,ACTR1A
0.06743854644588981,-0.3895860737646899,0.078,0.106,1,RTCB
0.06745984538198503,1.1089800437028683,0.054,0.035,1,GPR108
0.06757869331843709,2.0613254383486312,0.017,0.006,1,ACSF2
0.0677197438806208,-0.44811527452380906,0.02,0.035,1,CHCHD4
0.06785917860929422,-0.19726171862325792,0.067,0.093,1,ABHD16A
0.06792226588277465,1.109540721474151,0.054,0.035,1,TCTA
0.06793875227588418,1.3909753198893622,0.034,0.019,1,CRTC1
0.06795839622922605,-0.15620531499291812,0.434,0.514,1,LSM7
0.06811271954816665,-0.3284760369842217,0.048,0.071,1,TESC
0.06821059308946695,1.9010719845326016,0.017,0.006,1,C16orf86
0.0682737067324851,-0.4438739642887013,0.038,0.058,1,STXBP5
0.06828992104912839,1.4951924133604004,0.017,0.006,1,EVI5L
0.06837349884522549,-0.11786821165942307,0.135,0.173,1,SUDS3
0.06838451327987914,0.7719342208988433,0.078,0.056,1,PRADC1
0.06848544602576957,0.5162991313131744,0.252,0.232,1,AGTRAP
0.06852836012796408,1.6545370195838904,0.017,0.006,1,TSTD3
0.06855047476592359,-0.7936901301058463,0.016,0.029,1,ARG2
0.06862902214757376,0.6067508803078647,0.043,0.026,1,RGS14
0.06868769935374809,0.9256164457902134,0.017,0.006,1,DECR2
0.06869541842160504,-0.5405010285667031,0.034,0.053,1,UVSSA
0.06878721128138414,0.8861708139324195,0.153,0.128,1,PAIP1
0.06884734292447617,1.885697812972868,0.017,0.006,1,PDK4
0.06903976598999537,-0.2225762932711326,0.105,0.138,1,BARD1
0.0690969209595973,1.0162508043180107,0.052,0.034,1,RC3H2
0.06913886321715332,-0.8869690685131069,0.011,0.022,1,PICK1
0.06916130221727243,-0.20069293203495397,0.063,0.088,1,RNPEPL1
0.06916469596024281,-0.14022642686682474,0.096,0.127,1,ARHGEF18
0.0691865257600246,-0.969402339919128,0.016,0.029,1,ZNF41
0.0693100745311353,-0.33138635619949053,0.073,0.099,1,PARP2
0.0693131011842293,-0.5097745823962629,0.045,0.066,1,TRAM2
0.0693926509721815,0.9039912026088759,0.034,0.019,1,LEMD2
0.06954440825019632,0.5011347180664487,0.186,0.157,1,CASP2
0.06957654599061476,0.5979646626522177,0.036,0.021,1,PARP15
0.06958067427106154,-0.441122473887416,0.024,0.04,1,RRS1
0.0696336444248145,-0.12757566671293463,0.129,0.165,1,ACER3
0.06965014015090501,0.5682096680493443,0.017,0.006,1,HTR7
0.06981095848820304,1.183589937051301,0.05,0.032,1,TBC1D24
0.06981665910809884,-0.20842506640595526,0.092,0.122,1,CCDC28A
0.06982997618680502,-0.13294276646383005,0.287,0.345,1,ACP1
0.06989177253122214,-0.7508105243599608,0.016,0.029,1,FOXRED1
0.06991619578299117,-0.17143769190199243,0.331,0.394,1,PAK1
0.06996561926346016,0.2632265719294915,0.088,0.12,1,ZNF770
0.06999226014766995,-0.48603510030987884,0.023,0.038,1,HAUS8
0.07012377409132764,-0.41975734876686666,0.041,0.061,1,MLLT1
0.07018697237909917,0.9988141599595481,0.054,0.035,1,STK25
0.07019116189134524,-0.5178476638682792,0.105,0.136,1,UBLCP1
0.0703094194287111,0.5256801176601267,0.274,0.25,1,MICU1
0.0703594856275737,0.8447189202201217,0.076,0.054,1,GOLGA1
0.0705175067841275,0.9357338947363574,0.085,0.062,1,STK3
0.07059287716147424,0.2667737532881076,0.059,0.038,1,EZH1
0.07059700370364465,0.5151508850793513,0.209,0.183,1,NT5C2
0.07082247052525238,1.242083353124951,0.028,0.014,1,ACOT8
0.07087240938180586,-0.1952417479375237,0.028,0.045,1,WDR34
0.0709316152329451,0.8156718751281091,0.061,0.042,1,CCDC32
0.07110171662542798,0.9652688494660162,0.056,0.037,1,ELP3
0.07110674385830378,0.765830493298539,0.144,0.119,1,CARD19
0.07122008954571821,-0.9912212385368071,0.02,0.034,1,MTFMT
0.07125525897403392,1.7077616199336858,0.04,0.024,1,COQ6
0.0713798156012723,1.18990269340815,0.028,0.014,1,WIPI1
0.07150433591697937,-0.17292738691803322,0.054,0.077,1,FYN
0.07153709140150544,-0.1685965814070478,0.028,0.045,1,PEX16
0.0717053242337404,-0.2795605615375347,0.038,0.058,1,GNL1
0.07171438217513941,0.45923865374899053,0.107,0.082,1,PHC3
0.07181578712902177,1.4244899135799112,0.028,0.014,1,SNX24
0.07186013400383523,-0.11533559714038777,0.032,0.05,1,CDK10
0.07186421903424822,-0.24355930052417019,0.159,0.199,1,TTF2
0.07191108613498934,-0.3776946687954865,0.016,0.029,1,FAM120C
0.07210901443237841,-0.6678801135034056,0.016,0.029,1,MOSPD1
0.07222412127300441,0.513835318696998,0.186,0.159,1,IGBP1
0.07236035015742713,-0.6059616588793741,0.059,0.082,1,C6orf120
0.07241398983797807,-0.38707441981306046,0.028,0.045,1,ANKRD27
0.07250724296402711,0.5154958526911978,0.19,0.162,1,MASTL
0.07256142926097212,-0.1445126818411966,0.078,0.106,1,PER2
0.07267787731282237,0.9910440775632634,0.074,0.053,1,TMEM161B
0.0727255767982803,-0.1451801918409772,0.028,0.045,1,BRF1
0.07272836764417527,-0.6841793710387907,0.047,0.067,1,EXOSC3
0.07281939246603279,-0.29854309543914526,0.066,0.091,1,CCNB1IP1
0.07299239665788829,-0.2354896321336013,0.123,0.157,1,CTCF
0.0730024796659866,1.9131278585219174,0.03,0.016,1,CDK5RAP1
0.07303446658456396,-0.24489455478861366,0.091,0.12,1,PCMTD1
0.07318964030099917,-0.17941955642091,0.057,0.08,1,MLX
0.07321635101113232,-0.8105373509094234,0.02,0.034,1,RPGRIP1L
0.07328135539192505,-0.3486469673209567,0.041,0.061,1,KNOP1
0.07351060809149178,1.0733501935066703,0.038,0.022,1,LINC02207
0.07355346750503843,1.5928409354495021,0.03,0.016,1,ADGRE2
0.073601790359135,-0.23062748614985473,0.104,0.135,1,LCORL
0.07367805948993997,0.2447723039686741,0.149,0.192,1,ZBTB44
0.07371260234621362,-0.12591306500757882,0.188,0.231,1,EPB41
0.07373061102971935,3.1139105985190083,0.014,0.005,1,PTGS1
0.07377090246555601,0.6802615297644801,0.069,0.048,1,ERI1
0.07379944381306115,1.6786049483023397,0.03,0.016,1,CROCCP2
0.07391355446831288,0.48423263304355846,0.185,0.159,1,HCK
0.07392921827933639,-0.2374826779304775,0.142,0.176,1,HACD3
0.07394950818279532,-1.2049679893104441,0.01,0.021,1,VPS33B
0.07394950818279532,-0.8364523576433154,0.01,0.021,1,ZNF492
0.07397794233067001,0.32314300596931034,0.016,0.029,1,PWP2
0.07416966524654119,1.602815093799283,0.03,0.016,1,HDAC10
0.07419236885977391,-0.15996101645963035,0.115,0.147,1,UTP14A
0.07419285937387289,0.443344724116042,0.036,0.021,1,MINK1
0.07428580426972978,0.9810947133701862,0.061,0.042,1,PAM16
0.07429185629115287,-0.11651326575470994,0.192,0.237,1,CDC123
0.0743324222037253,0.1393978032866885,0.032,0.05,1,TSPOAP1
0.07434624058970463,0.4723737509415126,0.254,0.228,1,CASC4
0.07448029608889797,2.3727438587839362,0.014,0.005,1,LOC101928020
0.0745396660819916,-0.5695725578621431,0.023,0.038,1,DSCC1
0.07464467331039909,-0.20577424307418601,0.063,0.088,1,ERGIC1
0.07464660874669854,1.6283492512077191,0.023,0.011,1,FBN1
0.07469674263663435,-0.5668063047739533,0.02,0.034,1,PPFIBP2
0.07474861778857668,-0.13959430448517396,0.126,0.162,1,ZC3H18
0.07485746762721751,2.1858019736651295,0.014,0.005,1,ATE1-AS1
0.07492013014294754,0.844145940363795,0.067,0.046,1,PLEKHM2
0.0750019971235724,0.9541031310694499,0.067,0.046,1,PBXIP1
0.07504663757364775,1.942560919508896,0.014,0.005,1,RFPL4A
0.07530844978192593,1.799253722959485,0.032,0.018,1,ZFYVE19
0.07533112426237781,1.3014647771843393,0.014,0.005,1,ZHX2
0.07533979632033615,-1.2113969657176433,0.01,0.021,1,ZNF227
0.07542223803798595,-0.9672229807729913,0.01,0.021,1,AGPAT4
0.0754458630647892,-0.30130530665903255,0.034,0.051,1,CDC45
0.075767116630936,0.9304395773111019,0.132,0.107,1,FES
0.07607760125486678,1.1455328389268025,0.023,0.011,1,GPR18
0.07609366238684785,-0.5541597451026714,0.034,0.051,1,GRWD1
0.076094061595636725,0.8076551659915765,0.014,0.005,1,C5orf56
0.0761898704041028,1.2359079704304312,0.014,0.005,1,LOC100506804
0.0761898704041028,1.4858127827772458,0.014,0.005,1,ZNF785
0.07626972380479154,-0.4503249861582539,0.049,0.071,1,DLAT
0.07629805627379921,0.6404831814106375,0.11,0.085,1,EXOC4
0.07638178320610974,0.9705102046107417,0.014,0.005,1,LOC101929709
0.07640956172274074,-0.29881678308844495,0.093,0.122,1,KIAA0100
0.07651807700995805,-0.5025663109631675,0.02,0.034,1,ASGR2
0.07669322232351723,-0.22560761298273535,0.031,0.048,1,APPBP2
0.07670024165746285,0.7777845474016907,0.118,0.095,1,CCSAP
0.07674032166141632,0.9562130472586472,0.03,0.016,1,CTC1
0.07675134904504165,-0.5970874376098587,0.01,0.021,1,LRRC37B
0.0768692260853043,-0.3915856768026629,0.047,0.067,1,RNF126
0.07693503925654284,-0.16843205971857333,0.088,0.115,1,SLC20A1
0.07709255026357925,1.0033086098096846,0.023,0.011,1,C7orf43
0.0771718913155371,0.8706360661719765,0.062,0.043,1,GALK2
0.07717431939458193,-0.2657096057370776,0.027,0.043,1,LOC100130357
0.07721350907544292,0.1703678756516117,0.152,0.196,1,KLC1
0.07722945618965342,0.40082088122401427,0.318,0.3,1,CTNNB1
0.07725466248349099,-0.5842545653646978,0.01,0.021,1,LOC100506127
0.07733728263345425,2.079146105909748,0.019,0.008,1,LINC00968
0.07739674274011853,-0.43207958764541,0.027,0.043,1,UBIAD1
0.07750630143711011,1.257468602184277,0.03,0.016,1,MANEA-AS1
0.07770679022625276,0.9469241137703208,0.072,0.051,1,WBP2
0.07784525710800795,-0.38039098721594833,0.01,0.021,1,SPHK2
0.0778578087856994,-0.3371601148250556,0.057,0.08,1,PIGN
0.07787249993081388,-0.8477107467160185,0.046,0.066,1,CHEK2
0.07787249993081388,-0.6432433786374325,0.046,0.066,1,UBFD1
0.07797014889685612,-0.3219855839169128,0.015,0.027,1,SLC4A5
0.07803626081453761,-0.13013984673777435,0.077,0.104,1,AKIP1
0.07804183109844719,-0.7216681764680528,0.036,0.054,1,KLHL18
0.07818438719468931,0.10345491433268617,0.01,0.021,1,DUSP18
0.07819827377469656,-0.1737782732813451,0.155,0.192,1,MRPL11
0.07833314493492019,-0.4416231969329334,0.015,0.027,1,ZDHHC14
0.07835978981062265,-0.4875890392557132,0.056,0.079,1,MOGS
0.07851670578472636,-0.10479143842145922,0.027,0.043,1,SNRNP35
0.07864899347854203,-0.11247680957458472,0.037,0.056,1,PAM
0.07868740656347262,0.6704746394822723,0.098,0.074,1,RCHY1
0.07875028210423841,1.7705305976455525,0.019,0.008,1,RIPK3
0.07879085915712528,-0.4467949819555206,0.061,0.085,1,PHF8
0.07881956173958243,3.308162202416929,0.011,0.003,1,CCDC136
0.07889428658750339,0.2232067160231277,0.168,0.213,1,TRIM33
0.07893123325149264,3.2774174455178855,0.011,0.003,1,DSC2
0.07895182814627871,0.16063190198015853,0.01,0.021,1,PYCARD-AS1
0.07897771010885601,1.8147782857488841,0.035,0.021,1,TRPT1
0.07903046034727026,1.0633744754488572,0.047,0.03,1,TRIM4
0.07904303343457074,2.5866156441995596,0.011,0.003,1,CLDN12
0.079053373127894,-0.48228626613759795,0.03,0.046,1,PCK2
0.07915496238898978,2.8826941070928758,0.011,0.003,1,FLJ20021
0.07915496238898978,2.530079522121225,0.011,0.003,1,N6AMT1
0.07915496238898978,2.603477015422989,0.011,0.003,1,ZFYVE28
0.07925397505474183,1.5612168435937948,0.019,0.008,1,SDC2
0.07926702021492746,2.3585387172510863,0.011,0.003,1,EPS8L2
0.07939368911767948,-0.1783608465784896,0.031,0.048,1,MTFR2
0.07960396792369664,2.427191511761685,0.011,0.003,1,ARHGAP22
0.07965305480211461,-0.1984278353386908,0.03,0.046,1,POC1A
0.07982235932103718,0.4780993398054454,0.203,0.178,1,RBM4
0.07986379708432231,-0.8476900816027184,0.022,0.037,1,ATP13A1
0.079929637810547,1.2246834116289391,0.019,0.008,1,BBC3
0.07994207908295287,1.8890888548169933,0.011,0.003,1,HEXIM2
0.08005504181486271,1.8663781930266135,0.011,0.003,1,PSAT1
0.08020306730805901,-0.44554610349701695,0.055,0.077,1,DTWD1
0.08035429906460081,1.0463961542009432,0.019,0.008,1,PPP1R26
0.08039470845001326,1.5690954004982736,0.011,0.003,1,LOC101929741
0.08040817541955826,-0.17657572393018084,0.064,0.088,1,RNF115
0.08059766390922747,-0.21815772475560413,0.049,0.071,1,FAM3C
0.08062180257514805,1.4410864103243481,0.011,0.003,1,UBOX5-AS1
0.08063770566776278,0.3459780757082358,0.106,0.082,1,EMC2
